date,total_mentions,avg_tone
2019-01-23,825912,-2.2867748973640354
2019-01-24,896953,-2.5139297616821126
2019-01-25,816445,-2.7182591327860517
2019-01-26,535060,-2.6505861848720542
2019-01-27,475050,-3.0042985436008172
2019-01-28,694179,-2.2576522943696227
2019-01-29,871387,-2.8381787232031841
2019-01-30,809196,-2.406600501807739
2019-01-31,809153,-2.2284038268508306
2019-02-01,781776,-2.3726994151738281
2019-02-02,514455,-2.429549437838868
2019-02-03,445402,-2.3764795766300613
2019-02-04,707600,-2.2552072655081612
2019-02-05,797305,-2.1422265496354598
2019-02-06,924167,-1.9967260606055282
2019-02-07,823385,-2.2681121435990708
2019-02-08,808571,-2.2122531188692305
2019-02-09,543139,-2.6155985380613433
2019-02-10,474678,-2.248755192205222
2019-02-11,752618,-1.947248739267635
2019-02-12,877730,-2.3132953690201874
2019-02-13,873788,-2.2536345840823166
2019-02-14,905954,-2.4075340830145988
2019-02-15,831984,-2.5665699195788227
2019-02-16,604834,-3.1409027421619053
2019-02-17,503473,-2.68264166306632
2019-02-18,706500,-2.3907319511886049
2019-02-19,849856,-2.2062285966318647
2019-02-20,848034,-2.2333548623002235
2019-02-21,838125,-2.6111918582454936
2019-02-22,790191,-2.4266282389366935
2019-02-23,550224,-2.2745746241875859
2019-02-24,530916,-2.1688523325688167
2019-02-25,771005,-1.9942639658859158
2019-02-26,949761,-2.42770588173846
2019-02-27,1019738,-2.4940829792566275
2019-02-28,958055,-2.3966491784861748
2019-03-01,813170,-2.4679318965609882
2019-03-02,540606,-2.4503740979937207
2019-03-03,466370,-2.1329793857520136
2019-03-04,786797,-2.4523460501953274
2019-03-05,776962,-2.3741632313316181
2019-03-06,804785,-2.4002907513814997
2019-03-07,826505,-2.4799925300441261
2019-03-08,804885,-2.7426861211305584
2019-03-09,504123,-2.6244703148192929
2019-03-10,453015,-2.6056198011845093
2019-03-11,752867,-2.2191644553936269
2019-03-12,880770,-2.1795080452444164
2019-03-13,871077,-2.6924218189537403
2019-03-14,857925,-2.5725477110198631
2019-03-15,893904,-3.4549926504885282
2019-03-16,577076,-3.6166795612243936
2019-03-17,492237,-3.1199239680331514
2019-03-18,762716,-2.9345354869595162
2019-03-19,868705,-2.6546866747708395
2019-03-20,889081,-2.6037135057970864
2019-03-21,824687,-2.5377567445628086
2019-03-22,838143,-2.54921036244692
2019-03-23,612773,-2.7700913368872713
2019-03-24,486685,-2.1272532545707317
2019-03-25,913382,-2.5160352981601442
2019-03-26,901064,-2.5929689541550145
2019-03-27,895834,-2.5812814296618813
2019-03-28,885771,-2.6029795482087192
2019-03-29,855657,-2.39252549625749
2019-03-30,571893,-2.8182123545854467
2019-03-31,479276,-2.4119471836462818
2019-04-01,675088,-2.2478517077691622
2019-04-02,794023,-2.4586465039139238
2019-04-03,844688,-2.3576629329543941
2019-04-04,849955,-2.3686873470742493
2019-04-05,810825,-2.6143455842457692
2019-04-06,534028,-2.6774623799954442
2019-04-07,473310,-2.5455792974824365
2019-04-08,800362,-2.5380003296601732
2019-04-09,843658,-2.5442511396181531
2019-04-10,845060,-2.2038336055790215
2019-04-11,976118,-3.1671057855655476
2019-04-12,863311,-3.060814666089414
2019-04-13,543050,-2.9083764698668975
2019-04-14,442506,-2.4279282354514002
2019-04-15,704007,-2.4619386928098859
2019-04-16,792265,-2.1243438628878808
2019-04-17,869651,-2.5385167465757439
2019-04-18,857984,-2.1926051959367818
2019-04-19,693662,-2.6834211535464654
2019-04-20,473427,-3.051984358239884
2019-04-21,465344,-3.3900348621317282
2019-04-22,686652,-3.0056400456312979
2019-04-23,808566,-2.6067431369163936
2019-04-24,887236,-2.6104033153853585
2019-04-25,874046,-2.3575773763409416
2019-04-26,749002,-2.4006022124251745
2019-04-27,474648,-2.8360473049282544
2019-04-28,486382,-3.2687342429918917
2019-04-29,689997,-2.5346110618627482
2019-04-30,816472,-2.2680296920793697
2019-05-01,841521,-2.7731007262921512
2019-05-02,805690,-2.6980702527173741
2019-05-03,765491,-2.5447286018761028
2019-05-04,563353,-2.7691990968558038
2019-05-05,527060,-3.104863250947822
2019-05-06,710667,-2.3808124151593062
2019-05-07,840006,-2.1719636153822832
2019-05-08,946672,-2.5504895876650227
2019-05-09,833770,-2.4413666870259676
2019-05-10,815069,-2.525103679602636
2019-05-11,491618,-2.627475245861473
2019-05-12,426357,-2.6026533545280972
2019-05-13,734584,-2.9959487919288192
2019-05-14,848912,-2.6412520408065085
2019-05-15,881354,-2.8717340670788891
2019-05-16,807572,-2.7831222913316558
2019-05-17,777259,-2.5172130784297848
2019-05-18,463937,-2.4436183798683659
2019-05-19,405530,-2.2660322478883739
2019-05-20,691282,-2.5346275110348975
2019-05-21,787279,-2.5233046386564024
2019-05-22,804158,-2.6966141231661656
2019-05-23,843787,-2.7804741035778666
2019-05-24,784638,-2.4200418477416452
2019-05-25,489595,-2.3252066992998004
2019-05-26,450126,-2.1833998719673589
2019-05-27,662392,-1.6325538855925721
2019-05-28,721770,-2.3049173582343254
2019-05-29,802004,-2.4703679497476276
2019-05-30,834398,-2.1643574992082257
2019-05-31,776224,-2.6188006651342222
2019-06-01,547345,-2.7578652911701318
2019-06-02,480980,-2.3881996549430804
2019-06-03,746956,-2.5434172220750058
2019-06-04,933065,-2.3529691001912343
2019-06-05,799067,-2.5453379810656203
2019-06-06,810988,-2.3221510406139787
2019-06-07,733520,-2.5616558017934987
2019-06-08,486116,-2.3663731214585293
2019-06-09,416809,-2.1402124071725619
2019-06-10,643410,-2.2383047885529841
2019-06-11,766461,-2.4284665470539335
2019-06-12,816648,-2.4823827203842073
2019-06-13,893700,-2.7041867591438971
2019-06-14,785416,-2.6158008867629006
2019-06-15,487556,-2.963023036984592
2019-06-16,420983,-2.8537829963014376
2019-06-17,662320,-2.5441172302009543
2019-06-18,814246,-2.7179306398305592
2019-06-19,804518,-2.3978520880305676
2019-06-20,869809,-2.6010199188657461
2019-06-21,836043,-2.8789484835370716
2019-06-22,531955,-2.8371840782214854
2019-06-23,484771,-2.8409904429014556
2019-06-24,768349,-2.8860159241980874
2019-06-25,834999,-2.5926661089979284
2019-06-26,875343,-2.514115836199549
2019-06-27,922209,-2.456610302116041
2019-06-28,888009,-2.4948660917474537
2019-06-29,619212,-1.8895847536971107
2019-06-30,561618,-1.6373578867236809
2019-07-01,696984,-2.3312664763423836
2019-07-02,713688,-2.4877886975582597
2019-07-03,753575,-2.7195663405736421
2019-07-04,680053,-2.1167780203839648
2019-07-05,634321,-2.1518696920087912
2019-07-06,403161,-2.3520364691677611
2019-07-07,429107,-2.4884751851060436
2019-07-08,703580,-2.4408450606660579
2019-07-09,751733,-2.2877587209414347
2019-07-10,764618,-2.3669248464911514
2019-07-11,765276,-2.6797088310352644
2019-07-12,691549,-2.6215990102762854
2019-07-13,472096,-2.9267133430806971
2019-07-14,384398,-2.7453168179054215
2019-07-15,659521,-2.5650486762098761
2019-07-16,749547,-2.6528313694036258
2019-07-17,801380,-2.863890435505521
2019-07-18,775427,-2.951203785855133
2019-07-19,693089,-2.8145189406110602
2019-07-20,504286,-2.5837162165448615
2019-07-21,414820,-2.4599142125118907
2019-07-22,659522,-2.6393437918564686
2019-07-23,769142,-2.458688006045628
2019-07-24,844699,-2.2766850616841303
2019-07-25,779034,-2.5888551755318834
2019-07-26,656099,-2.3908857948188422
2019-07-27,457698,-2.8606316000660326
2019-07-28,439610,-2.8390629325823484
2019-07-29,640445,-2.6552369982546269
2019-07-30,763249,-2.9573721282261016
2019-07-31,790653,-2.6217136212153749
2019-08-01,772774,-2.6053109648753341
2019-08-02,714920,-2.67490592881651
2019-08-03,484077,-3.2794498655560629
2019-08-04,551172,-4.5761146232280394
2019-08-05,690423,-3.8170562741546057
2019-08-06,804007,-3.388153885885401
2019-08-07,798113,-3.0988035254665092
2019-08-08,746206,-3.0398074606037166
2019-08-09,723410,-2.7294631736237536
2019-08-10,499118,-3.355458438149995
2019-08-11,393329,-3.5188468655469283
2019-08-12,609930,-3.0300768679556964
2019-08-13,638617,-2.8945469159549968
2019-08-14,677822,-2.9725405001691181
2019-08-15,718633,-2.7035904201829206
2019-08-16,704065,-2.5969736292979424
2019-08-17,478988,-2.6606620687604723
2019-08-18,445053,-3.1439197972960895
2019-08-19,686041,-2.6632632672961205
2019-08-20,732977,-2.5768956882881491
2019-08-21,831446,-2.312910041004411
2019-08-22,733775,-2.2579159667694411
2019-08-23,730984,-2.7949449576222483
2019-08-24,544574,-2.8572139475798712
2019-08-25,536355,-2.4312514553216555
2019-08-26,676889,-2.3230447327500556
2019-08-27,735835,-2.5398782134361575
2019-08-28,745760,-2.5121992820819141
2019-08-29,733133,-2.4305163753529593
2019-08-30,700021,-2.5846153856986733
2019-08-31,470849,-3.2335979691432724
2019-09-01,510692,-3.85102179113833
2019-09-02,611104,-2.9832187281099465
2019-09-03,697005,-2.6979436493716435
2019-09-04,763864,-2.5496545167408993
2019-09-05,764359,-2.4780291302905741
2019-09-06,707013,-2.4569369665887928
2019-09-07,493972,-2.8638552205669123
2019-09-08,468407,-2.6837441961296218
2019-09-09,677544,-2.1705260673528346
2019-09-10,766432,-2.40072744999805
2019-09-11,764526,-2.3851995690253109
2019-09-12,742328,-2.3763393326493638
2019-09-13,705471,-2.4516003536482338
2019-09-14,454300,-2.8863409642060653
2019-09-15,443386,-2.9376340631349138
2019-09-16,701387,-2.6040823950022736
2019-09-17,776063,-2.3715553915767003
2019-09-18,816154,-2.4288332614867
2019-09-19,781723,-2.4993699585556524
2019-09-20,777884,-2.6057663496571006
2019-09-21,526094,-2.7076677708510815
2019-09-22,450373,-2.1183185178103661
2019-09-23,875077,-2.1530298471442273
2019-09-24,888783,-2.3643151684405557
2019-09-25,903213,-2.3642674984897551
2019-09-26,806068,-2.480607204150608
2019-09-27,771861,-2.6821180467866577
2019-09-28,509291,-2.7152841982329683
2019-09-29,405218,-2.718687076701424
2019-09-30,633930,-2.4215432977001687
2019-10-01,773233,-2.6248212714964758
2019-10-02,810980,-2.5686848178861665
2019-10-03,785150,-2.5711890491522933
2019-10-04,749086,-2.7182316514607865
2019-10-05,472023,-2.8671339938611915
2019-10-06,420015,-3.0954829512342559
2019-10-07,690984,-2.5736146227111223
2019-10-08,747944,-2.4819667478938228
2019-10-09,839213,-2.8265839676251332
2019-10-10,840299,-2.807685703944383
2019-10-11,835368,-2.6615701871790316
2019-10-12,517886,-2.92445091655435
2019-10-13,475877,-2.6299961621117132
2019-10-14,725461,-2.6022456677654504
2019-10-15,860209,-2.6706706666684172
2019-10-16,917861,-2.648543438876529
2019-10-17,874948,-2.3458061018194187
2019-10-18,777652,-2.5556604273195282
2019-10-19,502973,-2.7654115965978963
2019-10-20,412256,-2.5808691078686121
2019-10-21,634495,-2.2705449182755335
2019-10-22,785213,-2.1028125007785143
2019-10-23,818564,-2.3521558908754123
2019-10-24,758906,-2.3190897428028254
2019-10-25,684896,-2.4482897988803258
2019-10-26,484291,-2.7325928938101414
2019-10-27,444755,-2.9891229803285073
2019-10-28,646700,-2.4320517942599671
2019-10-29,727101,-2.5076290993432346
2019-10-30,714498,-2.3680156785771547
2019-10-31,699683,-2.366987316232454
2019-11-01,598145,-2.3251294419704296
2019-11-02,437662,-2.6771814202109168
2019-11-03,378309,-2.5756396476374372
2019-11-04,649822,-2.4511484926225688
2019-11-05,694906,-2.2543347074088187
2019-11-06,728283,-2.2446199728350194
2019-11-07,715774,-2.2398812003297479
2019-11-08,660978,-2.2982203289125742
2019-11-09,448837,-2.2363888508283654
2019-11-10,371928,-2.3894139793485691
2019-11-11,631142,-2.2962521503818327
2019-11-12,757722,-2.5305540003726041
2019-11-13,782102,-2.6975429056618068
2019-11-14,760945,-2.6378263074436856
2019-11-15,738388,-2.6484531510200751
2019-11-16,462883,-2.7314826001323578
2019-11-17,401403,-2.3685218183806405
2019-11-18,638932,-2.5153433645630079
2019-11-19,776667,-2.7006216488502273
2019-11-20,816646,-2.4188432862327329
2019-11-21,785358,-2.3489969059303331
2019-11-22,687979,-2.5850993258973407
2019-11-23,495384,-2.65526418159938
2019-11-24,395110,-2.5665673407984966
2019-11-25,633686,-2.3912396057979235
2019-11-26,684926,-2.5688934768734506
2019-11-27,634563,-2.4167797446503472
2019-11-28,577541,-2.3535255139211455
2019-11-29,548627,-2.5046590944507985
2019-11-30,395807,-3.3276613633062171
2019-12-01,390143,-2.7494491160061765
2019-12-02,605529,-2.372381705820128
2019-12-03,767800,-2.2014514225638329
2019-12-04,797076,-2.393942350362928
2019-12-05,709834,-2.622909914665807
2019-12-06,681635,-2.7643639070353361
2019-12-07,510541,-2.9697717104291526
2019-12-08,382209,-2.3734190462294582
2019-12-09,641685,-2.1829488824664431
2019-12-10,777899,-2.3241409283193133
2019-12-11,701587,-2.4351367539742332
2019-12-12,677604,-2.51199280116908
2019-12-13,676650,-2.240251802658396
2019-12-14,418875,-2.6601936762775509
2019-12-15,336521,-2.6308080697920073
2019-12-16,568473,-2.5434109255858388
2019-12-17,657169,-2.7144567914371986
2019-12-18,676555,-2.8087114088942338
2019-12-19,728333,-2.9587524640639682
2019-12-20,672151,-2.5698197791086814
2019-12-21,434130,-2.7950498954447225
2019-12-22,357822,-2.4853120920557568
2019-12-23,565938,-2.71275496013147
2019-12-24,485015,-2.3684720304912035
2019-12-25,343071,-1.960598040609153
2019-12-26,414979,-2.6337917166834059
2019-12-27,431497,-2.6383033770341067
2019-12-28,364432,-3.4536497592789406
2019-12-29,350587,-3.4451299356090317
2019-12-30,541595,-3.1371246789601126
2019-12-31,584344,-3.1384532672863874
2020-01-01,421459,-3.0762351418949021
2020-01-02,491481,-2.6030876731896955
2020-01-03,760134,-3.9631187015999028
2020-01-04,578141,-4.2661446952747459
2020-01-05,530392,-4.306714840942413
2020-01-06,722446,-3.4430888788051579
2020-01-07,833802,-3.3806162593253628
2020-01-08,1116255,-3.7841582966516731
2020-01-09,854023,-2.9701032027248706
2020-01-10,829266,-2.9376003320387762
2020-01-11,559099,-3.0581753657452335
2020-01-12,476349,-3.1563717109607565
2020-01-13,701444,-2.5417540650840604
2020-01-14,737218,-2.6838973264963326
2020-01-15,784211,-2.5627671300383632
2020-01-16,777437,-2.4324125215593861
2020-01-17,693089,-2.730800439776226
2020-01-18,449907,-2.3655470920317789
2020-01-19,423310,-2.4803837905793711
2020-01-20,641520,-2.3191835135671979
2020-01-21,767275,-2.6184861771489722
2020-01-22,761289,-2.560559531117589
2020-01-23,787615,-2.5892625373995837
2020-01-24,739309,-2.5089028543209073
2020-01-25,467567,-2.7148575903999372
2020-01-26,418216,-2.4114863126325523
2020-01-27,615630,-2.483197532040105
2020-01-28,824246,-2.4528542746748245
2020-01-29,817437,-2.3697118863458226
2020-01-30,771963,-2.5016851717021042
2020-01-31,790176,-2.5730209987005561
2020-02-01,553015,-2.5097957994232631
2020-02-02,440775,-2.6273455808669617
2020-02-03,665098,-2.5666962023185835
2020-02-04,787654,-2.2412376217889043
2020-02-05,793503,-2.3274914196521461
2020-02-06,767782,-2.6333259698789306
2020-02-07,704215,-2.6278754269623263
2020-02-08,470419,-2.4672369386635373
2020-02-09,396577,-2.7584170884163921
2020-02-10,602119,-2.2241659153245394
2020-02-11,710664,-2.3088744968404531
2020-02-12,753871,-2.325203390483833
2020-02-13,736607,-2.4323989855822261
2020-02-14,660717,-2.3095052156315603
2020-02-15,448008,-2.4429570967132404
2020-02-16,393311,-2.3631613188094018
2020-02-17,579805,-2.5099644814456035
2020-02-18,658244,-2.537346056330656
2020-02-19,701567,-2.5352430423680961
2020-02-20,743979,-2.8298598951698257
2020-02-21,695540,-2.5513031326558373
2020-02-22,438150,-2.4229654489875831
2020-02-23,384111,-1.9281267943641784
2020-02-24,597284,-2.8435561018933297
2020-02-25,706535,-2.7643803443082993
2020-02-26,756249,-2.6093484375840013
2020-02-27,692221,-2.696325139864177
2020-02-28,701209,-2.7691053852611534
2020-02-29,527719,-2.6050958860677476
2020-03-01,496022,-2.578296139627545
2020-03-02,691192,-2.2940544975316159
2020-03-03,718056,-2.2041943097135395
2020-03-04,773910,-2.0648466011714945
2020-03-05,800434,-2.4628326654067805
2020-03-06,700269,-2.5621666092407223
2020-03-07,455065,-2.5880229103592791
2020-03-08,420684,-2.3504484484006705
2020-03-09,623107,-2.3387330656904841
2020-03-10,674120,-2.2451368215475775
2020-03-11,728883,-2.4475226074792964
2020-03-12,698395,-2.6863365680620559
2020-03-13,604248,-2.4961806557270165
2020-03-14,418688,-2.523740531764596
2020-03-15,424006,-2.4777527470751597
2020-03-16,542896,-2.2715869169996177
2020-03-17,644435,-2.4922581386562022
2020-03-18,693827,-2.4063707893113735
2020-03-19,697462,-2.5409236034771037
2020-03-20,645070,-2.4317728914886216
2020-03-21,402780,-2.3831317183402829
2020-03-22,417336,-2.834895862386952
2020-03-23,606885,-2.6072583885287597
2020-03-24,612242,-2.38607761368356
2020-03-25,637199,-2.4105864930667904
2020-03-26,640928,-2.4294704807881313
2020-03-27,602105,-2.3775386621056978
2020-03-28,435356,-2.5708801207241967
2020-03-29,402903,-2.9768512944296188
2020-03-30,540480,-2.4499960457964542
2020-03-31,613463,-2.378646773797954
2020-04-01,593247,-2.2828570950236062
2020-04-02,634779,-2.5037487514320813
2020-04-03,592980,-2.4151802533039288
2020-04-04,423201,-2.5821493643342195
2020-04-05,356038,-2.5813143733221975
2020-04-06,539537,-2.4292627736163093
2020-04-07,602272,-2.4387841582269387
2020-04-08,588394,-2.4732108211897077
2020-04-09,560762,-2.3465901965886435
2020-04-10,520578,-2.3209882669482584
2020-04-11,369807,-2.7480155320307413
2020-04-12,319217,-2.4727475548086053
2020-04-13,468957,-2.3779439944521421
2020-04-14,568181,-2.2517985208551679
2020-04-15,577441,-2.2417847316332042
2020-04-16,561736,-2.24311738391629
2020-04-17,547530,-2.3540260352774345
2020-04-18,402758,-2.466418757503249
2020-04-19,336033,-2.64984299887641
2020-04-20,532736,-2.683634423168185
2020-04-21,554039,-2.2255208907083643
2020-04-22,584836,-2.3010377971075968
2020-04-23,578083,-2.182897061376802
2020-04-24,559731,-2.1357638312635228
2020-04-25,358496,-2.1380644735341781
2020-04-26,326761,-2.2716284858395888
2020-04-27,494880,-2.0847210900827715
2020-04-28,539714,-2.070632704637736
2020-04-29,570481,-2.0979815034968907
2020-04-30,576825,-2.1877062404932754
2020-05-01,533929,-2.3707029690601646
2020-05-02,349392,-2.4134263528446289
2020-05-03,340369,-2.6408242943521962
2020-05-04,510808,-2.228766994328657
2020-05-05,565453,-2.253561718352612
2020-05-06,557547,-2.1822973153992313
2020-05-07,596971,-2.4380355811851024
2020-05-08,584635,-2.3668293114180234
2020-05-09,371622,-2.3407844309435659
2020-05-10,331064,-2.4927085179601653
2020-05-11,489531,-2.279648170831619
2020-05-12,557488,-2.3728944202789375
2020-05-13,622080,-2.4472973795541195
2020-05-14,580116,-2.3144887220732269
2020-05-15,526740,-2.3544503807712522
2020-05-16,361709,-2.5955993286099086
2020-05-17,310734,-2.6762688425208028
2020-05-18,492332,-2.3913460942463405
2020-05-19,585907,-2.0164764303737535
2020-05-20,615758,-2.1189092690716502
2020-05-21,611808,-2.2822989565019181
2020-05-22,558827,-2.2972814370263928
2020-05-23,356842,-2.4146113850615549
2020-05-24,314294,-2.4078919655612792
2020-05-25,380599,-2.1561527755492516
2020-05-26,520357,-2.1259328839601439
2020-05-27,565121,-2.4147393737277461
2020-05-28,584237,-2.6553810467736141
2020-05-29,640061,-3.4383170985581804
2020-05-30,468618,-4.201254324686281
2020-05-31,458881,-4.5538389235190744
2020-06-01,659536,-4.1725424146821011
2020-06-02,679437,-3.6097095984563943
2020-06-03,723686,-3.4464783907921848
2020-06-04,744289,-3.4300376936767982
2020-06-05,657767,-3.1449364773246145
2020-06-06,432444,-3.3479685603428129
2020-06-07,398358,-3.7647495823317025
2020-06-08,593755,-3.3061192499978769
2020-06-09,641736,-2.9571118142753838
2020-06-10,621329,-2.8329909219241234
2020-06-11,613695,-2.69275644276615
2020-06-12,604941,-2.7806022327846871
2020-06-13,408865,-3.0653181245542531
2020-06-14,364801,-3.0912893692549028
2020-06-15,564976,-2.8539681291051293
2020-06-16,624426,-2.7223230172685722
2020-06-17,669481,-2.7019400668054567
2020-06-18,701496,-2.6401925914644564
2020-06-19,608040,-2.4982842000860321
2020-06-20,401616,-2.810470495027702
2020-06-21,341653,-2.790781045227952
2020-06-22,516907,-2.5254822911872163
2020-06-23,608228,-2.5574047762209826
2020-06-24,620046,-2.62022229575736
2020-06-25,580763,-2.3783662349702559
2020-06-26,567539,-2.5468368637222292
2020-06-27,396668,-2.7409612269327779
2020-06-28,353341,-2.7923460113035854
2020-06-29,508070,-2.7128383755830212
2020-06-30,625146,-2.482020602829095
2020-07-01,622836,-2.3334276042728144
2020-07-02,613237,-2.516091297813762
2020-07-03,532539,-2.6985664052699114
2020-07-04,362843,-2.5697132972959871
2020-07-05,316829,-2.6234274443343049
2020-07-06,506681,-2.5953188061997352
2020-07-07,577363,-2.6156151397304939
2020-07-08,634308,-2.4928696089321196
2020-07-09,608970,-2.5685050383418866
2020-07-10,560224,-2.4969913323496162
2020-07-11,383366,-2.8640435548372234
2020-07-12,327728,-2.5840909977490232
2020-07-13,517380,-2.6083361026426481
2020-07-14,585237,-2.77761177867021
2020-07-15,608058,-2.4761410045088619
2020-07-16,583869,-2.5012986207378951
2020-07-17,525470,-2.5204951920658671
2020-07-18,390093,-2.4831333418851931
2020-07-19,341691,-2.9352832554120183
2020-07-20,515283,-2.5548502872322261
2020-07-21,598284,-2.71644678085095
2020-07-22,621371,-2.7563362424432607
2020-07-23,609480,-2.7236375047553687
2020-07-24,560748,-2.5429006086034911
2020-07-25,367006,-2.8203796458073218
2020-07-26,343506,-2.9137878667949382
2020-07-27,506618,-2.5403513514328382
2020-07-28,581069,-2.4736926970196889
2020-07-29,558002,-2.3522218197248579
2020-07-30,558713,-2.4005886092820639
2020-07-31,510499,-2.5541079060627108
2020-08-01,344729,-2.6518787209139325
2020-08-02,285706,-2.6321378889158384
2020-08-03,454576,-2.4411248131774124
2020-08-04,516548,-2.3804743008551963
2020-08-05,596264,-2.7039443141895991
2020-08-06,602896,-2.8304538478774743
2020-08-07,554488,-2.734776061236952
2020-08-08,413497,-3.4048678031903439
2020-08-09,337784,-3.0293006392243154
2020-08-10,549537,-3.0998497350430645
2020-08-11,613067,-2.5915363538628666
2020-08-12,590132,-2.3571901666442634
2020-08-13,622888,-2.0462053630941806
2020-08-14,595833,-2.0915749019360059
2020-08-15,400980,-2.2159853700760821
2020-08-16,338992,-2.3417132493789037
2020-08-17,536211,-2.4127987711974597
2020-08-18,626954,-2.3744319663136833
2020-08-19,622720,-2.307125739541656
2020-08-20,625443,-2.6605391851031945
2020-08-21,577184,-2.672337313045194
2020-08-22,373281,-2.763305709674734
2020-08-23,340440,-2.8896213996238007
2020-08-24,545277,-2.5230064871985891
2020-08-25,619804,-2.54881406789302
2020-08-26,606804,-2.7159601597390588
2020-08-27,605144,-2.7961481660145395
2020-08-28,559450,-2.8127300408409228
2020-08-29,350131,-2.9592405513566757
2020-08-30,348124,-3.0678313278798779
2020-08-31,530972,-2.5120477816433819
2020-09-01,597948,-2.6816505313767247
2020-09-02,626949,-2.7081187858925397
2020-09-03,576764,-2.6228370866423338
2020-09-04,574361,-2.5826446544421131
2020-09-05,373302,-2.8446249992259314
2020-09-06,350823,-3.03763872805293
2020-09-07,462790,-2.7200130353232335
2020-09-08,559529,-2.5949476603405763
2020-09-09,613035,-2.3742798573230557
2020-09-10,586272,-2.414010076769423
2020-09-11,619754,-2.28649419822058
2020-09-12,405001,-2.425269509481264
2020-09-13,327442,-2.7053498053774279
2020-09-14,548603,-2.4411760235095508
2020-09-15,615275,-2.1019892839976917
2020-09-16,586965,-2.1712915808143807
2020-09-17,562094,-2.2101073955001289
2020-09-18,518965,-2.2035290345513259
2020-09-19,386355,-2.11703658719921
2020-09-20,317788,-2.3052127332669663
2020-09-21,524851,-2.2588217596896945
2020-09-22,587791,-2.0115661205674917
2020-09-23,618243,-2.230725461400211
2020-09-24,585510,-2.5474092425953172
2020-09-25,508414,-2.7758139418319878
2020-09-26,293278,-2.8921196832820337
2020-09-27,336291,-3.167270644847199
2020-09-28,457882,-2.5993313897973533
2020-09-29,523727,-2.541218257622516
2020-09-30,507987,-2.6902652660197117
2020-10-01,550438,-2.5566210568420882
2020-10-02,555762,-2.5952818323761178
2020-10-03,260690,-2.5370302911660656
2020-10-04,239535,-2.5275493815749015
2020-10-05,397499,-2.2498076813117787
2020-10-06,466023,-2.4387835343720394
2020-10-07,440847,-2.5784285602525041
2020-10-08,463955,-2.4633792368643603
2020-10-09,277904,-2.8891020071254689
2020-10-10,376170,-2.9149496027398087
2020-10-11,265876,-2.7112614193152949
2020-10-12,347389,-2.2580330787606928
2020-10-13,349303,-2.3672794072621017
2020-10-14,401091,-2.3442553619495827
2020-10-15,343689,-2.3202399564868168
2020-10-16,141228,-2.483081187969975
2020-10-17,265265,-3.0043942201700697
2020-10-18,290676,-2.797073179928705
2020-10-19,315753,-2.4143516717949414
2020-10-20,333621,-2.2851605174275584
2020-10-21,358489,-2.3673222732498664
2020-10-22,284765,-2.3878711508914123
2020-10-23,189289,-2.654761302584685
2020-10-24,155550,-2.525151200946993
2020-10-25,222553,-2.8586349509396158
2020-10-26,289529,-2.384154205450189
2020-10-27,293193,-2.4350517053039051
2020-10-28,339311,-2.6860155064840927
2020-10-29,234008,-2.9235867867834751
2020-10-30,135314,-2.6381139246880152
2020-10-31,87237,-2.6600468147582341
2020-11-01,145319,-2.850204678933566
2020-11-02,274906,-2.5584866243013122
2020-11-03,211541,-3.0283732309523517
2020-11-04,346962,-1.3306284819504413
2020-11-05,192373,-2.0004511412773152
2020-11-06,95003,-2.1913092175218325
2020-11-07,58312,-2.13065823747838
2020-11-08,103284,-0.65044844694648241
2020-11-09,243847,-1.6370578447331532
2020-11-10,220071,-2.0788064899087222
2020-11-11,208143,-1.932918381977637
2020-11-12,174477,-1.9986723902459944
2020-11-13,45017,-2.0385167132970121
2020-11-14,31559,-2.3237457825491408
2020-11-15,60587,-2.4615354641372962
2020-11-16,192657,-2.0342013767957043
2020-11-17,175572,-1.8663741447019655
2020-11-18,572398,-2.0127983293845144
2020-11-19,579980,-2.2322808771607154
2020-11-20,536709,-2.2258295838202007
2020-11-21,380947,-2.4610657994062954
2020-11-22,307787,-2.4306757668978642
2020-11-23,477068,-1.5538261248652643
2020-11-24,523840,-1.74299938866542
2020-11-25,501197,-2.1454795501369657
2020-11-26,435959,-2.0466662907519537
2020-11-27,427960,-2.2774449494332605
2020-11-28,333969,-2.8400109750765874
2020-11-29,297571,-2.6356956330635035
2020-11-30,465511,-2.1895760634900383
2020-12-01,501193,-2.0605526119614113
2020-12-02,526922,-1.8287426862942249
2020-12-03,537330,-1.9286079851355913
2020-12-04,484920,-2.0601312679051111
2020-12-05,339489,-2.0837240800499144
2020-12-06,296899,-1.9204594659407503
2020-12-07,472291,-1.8749739858222489
2020-12-08,554481,-1.6852452500101449
2020-12-09,533380,-1.7669117280277586
2020-12-10,557933,-1.7925918808969634
2020-12-11,493734,-1.9607833827542422
2020-12-12,374288,-2.4168150066478264
2020-12-13,308280,-2.3540472231367024
2020-12-14,473313,-1.8580940162863666
2020-12-15,565038,-1.7852854867449954
2020-12-16,523041,-2.041666914827168
2020-12-17,509456,-1.7873456361092668
2020-12-18,483660,-1.8811794845274834
2020-12-19,339734,-2.1113395532843793
2020-12-20,329071,-2.512949075572537
2020-12-21,519545,-2.4170880489879032
2020-12-22,510358,-2.020330611084229
2020-12-23,524914,-2.2894544843330196
2020-12-24,451163,-1.9620502334980543
2020-12-25,257067,-1.822541608038118
2020-12-26,246039,-2.3990322919769338
