date,total_articles,avg_tone
2019-02-24,301397,-0.64120658343677772
2019-02-25,507578,-0.34772559620490817
2019-02-26,539845,-0.86082334443622854
2019-02-27,549154,-0.82021376454246153
2019-02-28,560572,-0.70693140464518489
2019-03-01,529004,-0.69244776780475
2019-03-02,329861,-0.73387459821880363
2019-03-03,300309,-0.56520826304235849
2019-03-04,481973,-0.69931015742058278
2019-03-05,521195,-0.76328628261336262
2019-03-06,539490,-0.81772448838354772
2019-03-07,535726,-0.79284945256283756
2019-03-08,493321,-0.71032705476226021
2019-03-09,339382,-0.8628227656034041
2019-03-10,308388,-0.769457533110539
2019-03-11,493636,-0.71393597173832446
2019-03-12,553711,-0.81517939608056145
2019-03-13,520879,-1.0041341356775713
2019-03-14,538768,-0.99423126509115767
2019-03-15,529860,-1.098975733503563
2019-03-16,337130,-1.2399774313259531
2019-03-17,297740,-1.0253690973096772
2019-03-18,486603,-1.0700632883982297
2019-03-19,498936,-0.91321939450914447
2019-03-20,539898,-0.88347427225941189
2019-03-21,530608,-0.90437760877542872
2019-03-22,511241,-0.87783721919276558
2019-03-23,343164,-0.87622526692787739
2019-03-24,305459,-0.672449766953695
2019-03-25,482943,-0.74668123257902108
2019-03-26,518074,-0.87473041644125515
2019-03-27,550666,-0.8192389558855574
2019-03-28,560627,-0.8386461493246482
2019-03-29,525959,-0.68473623385291038
2019-03-30,334223,-0.76856214204607143
2019-03-31,318398,-0.55374211593154632
2019-04-01,492640,-0.66830766183053769
2019-04-02,533770,-0.79899393735835955
2019-04-03,530036,-0.87556776107273016
2019-04-04,544399,-0.78046159749377786
2019-04-05,496552,-0.85645079177962535
2019-04-06,334513,-0.78620171614138967
2019-04-07,296112,-0.64474686270816128
2019-04-08,487467,-0.74135471536138264
2019-04-09,542761,-0.84318170513200885
2019-04-10,557567,-0.77811938860558938
2019-04-11,545502,-0.8492378068723947
2019-04-12,512649,-0.80150935014715452
2019-04-13,342055,-0.7541119128795355
2019-04-14,301335,-0.63678007087068023
2019-04-15,493295,-0.660716834417349
2019-04-16,523401,-0.62893520875250764
2019-04-17,552811,-0.7128375116968455
2019-04-18,531775,-0.64416493244249906
2019-04-19,459201,-0.7746536970763761
2019-04-20,317885,-0.83297756833204106
2019-04-21,291081,-0.88578207168632717
2019-04-22,449707,-0.802879043780456
2019-04-23,530404,-0.77933929462803087
2019-04-24,548935,-0.81615940956861111
2019-04-25,522430,-0.73463957313504735
2019-04-26,544428,-0.68209030002125925
2019-04-27,333775,-0.69015492860177685
2019-04-28,306149,-0.70757777890475038
2019-04-29,493089,-0.69775494509352032
2019-04-30,529364,-0.69691851868857857
2019-05-01,455993,-0.83219464324205272
2019-05-02,514957,-0.81629552494483038
2019-05-03,499723,-0.81213729395425027
2019-05-04,338125,-0.91970068258308
2019-05-05,319377,-0.71565714788251822
2019-05-06,470733,-0.70912420692639466
2019-05-07,529159,-0.66309249284019367
2019-05-08,530112,-0.70395547954706461
2019-05-09,543829,-0.67708679240772263
2019-05-10,518224,-0.74434820675574642
2019-05-11,334079,-0.7603678409877257
2019-05-12,293542,-0.65036467947081
2019-05-13,503732,-0.79464363394665039
2019-05-14,520221,-0.84842682214175991
2019-05-15,550439,-0.9184478255320363
2019-05-16,536573,-0.7658804602056053
2019-05-17,495577,-0.65031792537029842
2019-05-18,338881,-0.502233975254884
2019-05-19,300798,-0.323932772204317
2019-05-20,501633,-0.58098349099745572
2019-05-21,529410,-0.70886081005590618
2019-05-22,550119,-0.78347324354410763
2019-05-23,543677,-0.75180325954388771
2019-05-24,514008,-0.69139776950216469
2019-05-25,329932,-0.58870745544150049
2019-05-26,311918,-0.49543842411501743
2019-05-27,440932,-0.48850780931354626
2019-05-28,518549,-0.779540711273229
2019-05-29,533677,-0.73259606216169182
2019-05-30,525439,-0.7199265462980835
2019-05-31,506303,-0.77129808730979121
2019-06-01,333269,-0.78554032754249314
2019-06-02,285139,-0.61317798059915918
2019-06-03,488036,-0.69707298002731388
2019-06-04,509973,-0.72897684662423157
2019-06-05,511728,-0.75526178338199634
2019-06-06,509592,-0.69634067121261689
2019-06-07,491330,-0.774297866918348
2019-06-08,316824,-0.6150011970724939
2019-06-09,282908,-0.64167530367032144
2019-06-10,486505,-0.73677044637549594
2019-06-11,521695,-0.82096382499502751
2019-06-12,537152,-0.755921526873785
2019-06-13,532248,-0.81373097067553457
2019-06-14,502490,-0.7503705869328442
2019-06-15,314846,-0.78327376730637133
2019-06-16,278772,-0.76072805127553966
2019-06-17,454410,-0.86299566327965382
2019-06-18,496786,-0.88453477764623678
2019-06-19,518020,-0.751764566159963
2019-06-20,499454,-0.82379980998284064
2019-06-21,479194,-0.94824427468560668
2019-06-22,299543,-0.96734046644638849
2019-06-23,277878,-0.79901510527298236
2019-06-24,456148,-0.82272427881798749
2019-06-25,508837,-0.82268631322057639
2019-06-26,508709,-0.90843091722849667
2019-06-27,517727,-0.851086322500085
2019-06-28,503019,-0.75727563793716957
2019-06-29,317054,-0.64155726044424166
2019-06-30,293060,-0.54893089191802513
2019-07-01,457066,-0.69131459733837441
2019-07-02,477748,-0.77508775926857232
2019-07-03,519133,-0.88323071216308424
2019-07-04,457342,-0.79140938521694093
2019-07-05,450560,-0.76406785804687016
2019-07-06,298867,-0.77406297738453567
2019-07-07,287195,-0.75079355714794027
2019-07-08,470162,-0.75516763711553492
2019-07-09,478986,-0.82833658358948914
2019-07-10,512744,-0.77555455463763523
2019-07-11,509603,-0.89382871984514478
2019-07-12,484838,-0.93544817998142993
2019-07-13,309862,-0.93460573331636876
2019-07-14,287136,-0.91915577127837367
2019-07-15,458552,-0.83223909019671527
2019-07-16,502024,-0.81624593840514215
2019-07-17,518885,-0.857379949909951
2019-07-18,495568,-0.95179161040523619
2019-07-19,480069,-0.86723224964008361
2019-07-20,305394,-0.92104218499309753
2019-07-21,275822,-0.80570774743891815
2019-07-22,456866,-0.80148823697466676
2019-07-23,518990,-0.85419933385377145
2019-07-24,504283,-0.76591034133898517
2019-07-25,498752,-0.849723960969866
2019-07-26,480999,-0.84301209847790637
2019-07-27,302425,-1.0983114926163127
2019-07-28,283207,-0.9645149607873762
2019-07-29,459267,-0.9309119397983987
2019-07-30,501147,-0.9889047517290912
2019-07-31,516059,-0.91101310825454918
2019-08-01,501940,-0.88783088343037864
2019-08-02,470831,-0.97643860301014274
2019-08-03,304565,-1.1298942635477875
2019-08-04,284921,-1.2567544119956469
2019-08-05,452837,-1.2875852611723448
2019-08-06,484875,-1.1047505429107809
2019-08-07,508209,-1.0382252818597366
2019-08-08,494938,-0.95505747758647086
2019-08-09,481275,-0.91129354054973521
2019-08-10,310036,-1.2179669587935873
2019-08-11,274187,-1.1028885150403069
2019-08-12,431426,-0.94762168986479722
2019-08-13,454914,-1.0605850224106703
2019-08-14,478923,-1.0991388908511253
2019-08-15,456932,-1.0288092931837574
2019-08-16,462205,-0.98047697033483239
2019-08-17,249445,-1.0993792245570069
2019-08-18,202626,-1.0749505820227712
2019-08-19,335234,-0.835833232614382
2019-08-20,310005,-0.85766423318597662
2019-08-21,359881,-0.83471060161981092
2019-08-22,479695,-0.77836221381145265
2019-08-23,481195,-0.91137317604592094
2019-08-24,324218,-0.86568057870158555
2019-08-25,290007,-0.87113058797469867
2019-08-26,447131,-0.896130798764761
2019-08-27,505738,-0.77579775020304642
2019-08-28,526452,-0.81011683039910853
2019-08-29,523837,-0.78359712799396919
2019-08-30,491131,-0.93435405313980269
2019-08-31,314428,-1.2333726455874103
2019-09-01,294063,-1.2876098352121954
2019-09-02,428545,-1.0379456894904273
2019-09-03,496162,-1.097326796335792
2019-09-04,521999,-1.0012919673139073
2019-09-05,512598,-0.91940244364640533
2019-09-06,497827,-0.91030015006250919
2019-09-07,305966,-0.99386377667946735
2019-09-08,283835,-0.92075484390279516
2019-09-09,471101,-0.796521361127622
2019-09-10,507392,-0.79821722107418636
2019-09-11,508863,-0.91199104990471225
2019-09-12,514988,-0.8452094169854546
2019-09-13,478718,-0.94074132079087569
2019-09-14,303259,-1.0274840116618595
2019-09-15,286961,-0.98269887492511465
2019-09-16,474098,-0.87731644216217908
2019-09-17,516884,-0.88078098001363225
2019-09-18,525893,-0.92868056839194613
2019-09-19,526477,-0.85172331006113744
2019-09-20,492014,-0.832024249117729
2019-09-21,303592,-0.89793856711442754
2019-09-22,287289,-0.7669591922214245
2019-09-23,474260,-0.70222657154149515
2019-09-24,511992,-0.89713849640289056
2019-09-25,517812,-0.89465633534229994
2019-09-26,521233,-0.90414072135826229
2019-09-27,491914,-0.90644699385237293
2019-09-28,301861,-0.97514713802529085
2019-09-29,278844,-0.95652191327718261
2019-09-30,458620,-0.88296084776181372
2019-10-01,502193,-0.91445862955002089
2019-10-02,488062,-0.9729246232953459
2019-10-03,486305,-0.97933548447411944
2019-10-04,469465,-0.9954794265189385
2019-10-05,291797,-1.0884208881505835
2019-10-06,261292,-1.061095434412179
2019-10-07,436145,-0.90295878312500444
2019-10-08,479484,-0.8940850324956755
2019-10-09,484886,-0.95654446342706845
2019-10-10,494403,-0.95602831968027335
2019-10-11,456968,-0.90943807268607657
2019-10-12,301521,-1.0416330010443031
2019-10-13,264107,-1.03974375165491
2019-10-14,427363,-0.906158684550988
2019-10-15,453130,-0.96665135878379627
2019-10-16,500481,-0.93772913990668949
2019-10-17,487345,-0.82028570217585628
2019-10-18,469410,-0.94830083414953825
2019-10-19,283394,-1.0826219503452772
2019-10-20,253089,-1.0442848056844922
2019-10-21,443176,-0.88458777668780875
2019-10-22,485428,-0.833287900144341
2019-10-23,480310,-0.8713365805794987
2019-10-24,487988,-0.83199320102418561
2019-10-25,462148,-0.90005911676786532
2019-10-26,289137,-1.0038765293212153
2019-10-27,259496,-1.0736234643481606
2019-10-28,435353,-0.80320852173683421
2019-10-29,483750,-0.9019159290126898
2019-10-30,499195,-0.881942427455823
2019-10-31,491199,-0.87305836832262729
2019-11-01,434653,-0.84636679198564324
2019-11-02,281003,-1.0437658578849816
2019-11-03,260200,-0.9546978098275265
2019-11-04,432445,-0.80775394180942772
2019-11-05,496457,-0.74064355571042984
2019-11-06,514758,-0.73799274932930581
2019-11-07,509841,-0.71866436381065024
2019-11-08,495206,-0.70761719232950782
2019-11-09,300052,-0.801164839371628
2019-11-10,276202,-0.77192983570015439
2019-11-11,434154,-0.75335235973849923
2019-11-12,478759,-0.87701357421635628
2019-11-13,481313,-0.88544523045997148
2019-11-14,494750,-0.827757352618907
2019-11-15,466890,-0.87372725900858661
2019-11-16,295272,-1.0096055611297476
2019-11-17,273657,-0.90186566723526618
2019-11-18,452634,-0.84718085330652282
2019-11-19,497212,-0.9229707574397904
2019-11-20,496485,-0.791478961217197
2019-11-21,499934,-0.80334631384522925
2019-11-22,464096,-0.78633831484650274
2019-11-23,298792,-0.80565119221027959
2019-11-24,283143,-0.85272940012235277
2019-11-25,465051,-0.70620779444539927
2019-11-26,491217,-0.83528681119322246
2019-11-27,481836,-0.76960274612237445
2019-11-28,439930,-0.75442073464002357
2019-11-29,420595,-0.79816288461289819
2019-11-30,285071,-0.97238548883916864
2019-12-01,274201,-0.93215578976337676
2019-12-02,412842,-0.78917564525537065
2019-12-03,500756,-0.71699247119717646
2019-12-04,502637,-0.7209662531538239
2019-12-05,493146,-0.78575913707654355
2019-12-06,470056,-0.85344826074729407
2019-12-07,298888,-0.926308906873114
2019-12-08,271211,-0.69193838749618453
2019-12-09,450517,-0.6689579548626543
2019-12-10,491658,-0.76058058620193936
2019-12-11,495957,-0.721429966694647
2019-12-12,487638,-0.727376062364169
2019-12-13,465031,-0.62320161210977187
2019-12-14,288099,-0.71536931446401641
2019-12-15,255076,-0.77392590537768513
2019-12-16,443181,-0.69749074727646876
2019-12-17,481252,-0.77737342826560285
2019-12-18,486167,-0.84067584664557027
2019-12-19,474230,-0.88277133338438107
2019-12-20,457672,-0.67625248760131018
2019-12-21,285416,-0.86589400098015512
2019-12-22,264280,-0.75391092074944621
2019-12-23,403806,-0.71343178707761279
2019-12-24,368760,-0.54610320180876892
2019-12-25,263754,-0.49000064803076071
2019-12-26,325053,-0.73603542115410692
2019-12-27,362472,-0.80832132481162322
2019-12-28,254930,-1.1333646812325411
2019-12-29,237158,-1.1691827373473609
2019-12-30,367343,-0.92164767114747315
2019-12-31,347855,-0.78799905777899937
2020-01-01,250556,-0.87106809402482976
2020-01-02,370686,-0.89987335251651979
2020-01-03,390379,-1.2412975647663917
2020-01-04,281623,-1.3118294791948379
2020-01-05,259378,-1.347667300815792
2020-01-06,404280,-0.782342484683971
2020-01-07,447013,-1.0505341376652628
2020-01-08,481416,-1.1758536496200984
2020-01-09,481583,-0.99038694100470792
2020-01-10,458784,-0.96749291953384875
2020-01-11,297757,-1.0819732027638447
2020-01-12,251903,-1.0988367130702132
2020-01-13,429731,-0.89489077391765737
2020-01-14,467656,-0.95839677098573117
2020-01-15,464381,-0.87545146143826535
2020-01-16,474913,-0.81036110885939328
2020-01-17,452553,-0.89279957038432856
2020-01-18,278301,-0.99179357867975326
2020-01-19,263691,-0.92885062903250559
2020-01-20,413494,-0.84928370639267747
2020-01-21,455988,-1.0001911870689704
2020-01-22,482107,-1.0077884435099376
2020-01-23,469130,-1.116898363969832
2020-01-24,438808,-1.1587818435472337
2020-01-25,276421,-1.2026453661990335
2020-01-26,250462,-1.1981957959161029
2020-01-27,418733,-1.0163237119645119
2020-01-28,457765,-1.189735120993783
2020-01-29,462769,-1.110833507046765
2020-01-30,476919,-1.0882228051867333
2020-01-31,446968,-1.0669225086593588
2020-02-01,283692,-1.0595751320757494
2020-02-02,257999,-1.1516244309252521
2020-02-03,433007,-0.988714408170561
2020-02-04,479365,-1.0809531659044065
2020-02-05,485299,-1.0569588629903437
2020-02-06,465212,-1.1071871112816762
2020-02-07,429336,-1.0805502602358754
2020-02-08,279223,-1.1475063580297473
2020-02-09,257722,-1.1629784578659517
2020-02-10,436095,-0.77866888247413879
2020-02-11,443529,-1.0025470685087003
2020-02-12,473683,-0.949479178279319
2020-02-13,468006,-0.98925953893095553
2020-02-14,435013,-0.89552181815137766
2020-02-15,277199,-1.1243985895013839
2020-02-16,248409,-1.1089202117082113
2020-02-17,395966,-1.0763050049355747
2020-02-18,435176,-1.131245298841931
2020-02-19,453227,-1.0104121190979287
2020-02-20,449993,-1.1655025073454943
2020-02-21,442832,-1.0682196942537474
2020-02-22,276196,-1.1529817319323126
2020-02-23,252660,-1.0817182933099334
2020-02-24,407419,-1.2003703521098819
2020-02-25,455879,-1.1944463754879555
2020-02-26,449153,-1.1926579458177187
2020-02-27,473183,-1.1962185038657833
2020-02-28,443129,-1.2940945278552665
2020-02-29,277600,-1.268847656903914
2020-03-01,260549,-1.1850016422548935
2020-03-02,420236,-1.1099430026450809
2020-03-03,456049,-1.13762770679753
2020-03-04,471430,-1.0645489300893707
2020-03-05,462029,-1.1425004333142976
2020-03-06,451080,-1.1620732807817329
2020-03-07,288152,-1.2579814068153843
2020-03-08,259187,-1.1675058307016766
2020-03-09,416421,-1.3203590686466795
2020-03-10,453136,-1.2794554695146596
2020-03-11,471755,-1.3919308853622188
2020-03-12,491556,-1.4085075413105026
2020-03-13,467164,-1.445359818143563
2020-03-14,296706,-1.5225849442101125
2020-03-15,273856,-1.4926744389070745
2020-03-16,450876,-1.4425690868265573
2020-03-17,480112,-1.3628299165140907
2020-03-18,507415,-1.3647827958392533
2020-03-19,505574,-1.3969855346379205
2020-03-20,482890,-1.3863758059504985
2020-03-21,312857,-1.4386736234595738
2020-03-22,285152,-1.6754324751626359
2020-03-23,438212,-1.4778891984153342
2020-03-24,481065,-1.4397881696188293
2020-03-25,485595,-1.3896544478397608
2020-03-26,492465,-1.4024610961718005
2020-03-27,480356,-1.3584424778855715
2020-03-28,301118,-1.5828323908515423
2020-03-29,274803,-1.7166483367925318
2020-03-30,448488,-1.3678417137254737
2020-03-31,472448,-1.354581379034959
2020-04-01,477049,-1.3563771094219379
2020-04-02,484091,-1.408266365959062
2020-04-03,459399,-1.3182494896670003
2020-04-04,293735,-1.5616989053161532
2020-04-05,262881,-1.6776949578073637
2020-04-06,438333,-1.4000024874296415
2020-04-07,450570,-1.2862967326967203
2020-04-08,467339,-1.2870227030772825
2020-04-09,465528,-1.2657406694525504
2020-04-10,403294,-1.289446196445726
2020-04-11,285114,-1.5490005391443769
2020-04-12,257706,-1.4729176359096261
2020-04-13,384640,-1.3686642817658332
2020-04-14,449971,-1.2746667603876916
2020-04-15,471315,-1.2717837009022668
2020-04-16,471837,-1.2447096144843908
2020-04-17,461511,-1.2165005598943268
2020-04-18,293847,-1.363090887752904
2020-04-19,261347,-1.3963024906016002
2020-04-20,425007,-1.3365065595866561
2020-04-21,458101,-1.2695073172538385
2020-04-22,465011,-1.1608817554120663
2020-04-23,466343,-1.1113165301758772
2020-04-24,432787,-1.1142759550965082
2020-04-25,284048,-1.2877586261364484
2020-04-26,269079,-1.390682310572638
2020-04-27,426175,-1.2056467556995265
2020-04-28,443583,-1.1188571556168014
2020-04-29,442800,-1.1111856747529851
2020-04-30,451853,-1.0418054472155105
2020-05-01,376723,-1.0942478391413117
2020-05-02,269403,-1.3144722735053951
2020-05-03,256739,-1.4047455505818631
2020-05-04,399747,-1.1540130118673204
2020-05-05,441320,-1.1246510672838861
2020-05-06,458927,-1.0763164803377749
2020-05-07,450819,-1.1478700337657723
2020-05-08,441857,-1.0634403028911379
2020-05-09,293620,-1.1487549452769772
2020-05-10,256229,-1.3292721793907314
2020-05-11,403328,-1.1570940450380729
2020-05-12,451059,-1.1464977235451475
2020-05-13,465029,-1.1764836542184098
2020-05-14,445254,-1.1516234767834224
2020-05-15,439416,-1.1034222234607871
2020-05-16,284251,-1.2842365803581937
2020-05-17,248207,-1.3657903055969653
2020-05-18,414516,-1.0415930751764122
2020-05-19,449521,-0.96029225825509512
2020-05-20,456643,-0.94897842197982851
2020-05-21,428853,-1.0884459130592676
2020-05-22,431244,-1.047751598843389
2020-05-23,264370,-1.1833408389159161
2020-05-24,239958,-1.184160187524977
2020-05-25,347727,-1.1446419548002664
2020-05-26,405864,-1.0558745092969561
2020-05-27,442930,-1.0849903687490459
2020-05-28,458785,-1.0375204609469615
2020-05-29,431590,-1.1859408097695556
2020-05-30,282317,-1.5298397492830451
2020-05-31,254748,-1.667201416474859
2020-06-01,405580,-1.4484867756987718
2020-06-02,438254,-1.5450648729647403
2020-06-03,457571,-1.4400539236149257
2020-06-04,458973,-1.4591583865059734
2020-06-05,432006,-1.2837543024621567
2020-06-06,276894,-1.4961196568396049
2020-06-07,252123,-1.6431419887466685
2020-06-08,361073,-1.3102587882125825
2020-06-09,408426,-1.2810421315153151
2020-06-10,427051,-1.2032613655127504
2020-06-11,423968,-1.1633312233002253
2020-06-12,415343,-1.2128901051629983
2020-06-13,268074,-1.4180720674861134
2020-06-14,250209,-1.4717259497755149
2020-06-15,420491,-1.1392281281254746
2020-06-16,443552,-1.1314101768637159
2020-06-17,458363,-1.1160322866918233
2020-06-18,457022,-1.1173822957873012
2020-06-19,433775,-1.0274572946692828
2020-06-20,286209,-1.2479368593762912
2020-06-21,248616,-1.3430593136770725
2020-06-22,416427,-1.0999765308013141
2020-06-23,439091,-1.0752799906190322
2020-06-24,406086,-1.0819690617863731
2020-06-25,414523,-1.0887158345051562
2020-06-26,376318,-1.1320746050028978
2020-06-27,242854,-1.195340929053875
2020-06-28,250919,-1.1987461313712184
2020-06-29,376483,-1.0490969822519844
2020-06-30,411187,-0.9810305068311076
2020-07-01,421487,-0.93298880302906229
2020-07-02,384063,-1.0376256434608979
2020-07-03,349207,-1.1062635946921682
2020-07-04,245386,-1.2613899523001282
2020-07-05,232968,-1.232831542172955
2020-07-06,364806,-1.0923355417010663
2020-07-07,405416,-1.1385310319914437
2020-07-08,432264,-1.0913981258219068
2020-07-09,427787,-1.1222194876832603
2020-07-10,398184,-1.1122548770513303
2020-07-11,252888,-1.3169590286130457
2020-07-12,240113,-1.2711020402506654
2020-07-13,361128,-1.1593905515522742
2020-07-14,410088,-1.1787894643694206
2020-07-15,410687,-1.0643469122987346
2020-07-16,425810,-1.0735142521948842
2020-07-17,379844,-1.0287876917548502
2020-07-18,253729,-1.2149897952678885
2020-07-19,226151,-1.2952184326075817
2020-07-20,361521,-1.000489785960275
2020-07-21,402325,-1.0399035341430232
2020-07-22,402699,-1.1616394939018573
2020-07-23,406243,-1.0891307276189766
2020-07-24,381542,-1.13325182220166
2020-07-25,248219,-1.2529466274653245
2020-07-26,227943,-1.2967737062846991
2020-07-27,364864,-1.1184956117192875
2020-07-28,394893,-1.0841544882649123
2020-07-29,397823,-1.0337289348669836
2020-07-30,410474,-1.1138013160094893
2020-07-31,373526,-1.1763652727109961
2020-08-01,239196,-1.199036895653631
2020-08-02,216883,-1.2403715388661842
2020-08-03,351825,-1.0223943554153392
2020-08-04,384008,-1.1093898305997609
2020-08-05,384938,-1.1699472275854814
2020-08-06,397353,-1.1994672849212642
2020-08-07,371111,-1.1956656069167817
2020-08-08,240099,-1.4182801614444391
2020-08-09,216742,-1.4033578068844244
2020-08-10,367709,-1.2161984389969638
2020-08-11,395913,-1.0692013068265447
2020-08-12,383740,-1.008998479239599
2020-08-13,367732,-0.96086986047087886
2020-08-14,367781,-1.0053746035533855
2020-08-15,231410,-1.0425505024288004
2020-08-16,210700,-1.2060433602133129
2020-08-17,347255,-1.0302729331370142
2020-08-18,365968,-1.0253773773960866
2020-08-19,383128,-0.94511164437893014
2020-08-20,389529,-1.0689656268519367
2020-08-21,371149,-1.0612336401319908
2020-08-22,245830,-1.208119402433536
2020-08-23,235079,-1.2855274094547253
2020-08-24,366765,-0.99148052223262562
2020-08-25,368703,-0.99704278309131089
2020-08-26,407118,-1.0308649610830447
2020-08-27,407077,-1.0903775845635093
2020-08-28,376642,-1.0708962275331302
2020-08-29,238898,-1.1268095295443485
2020-08-30,223195,-1.2121337423165526
2020-08-31,354621,-0.8943650840236631
2020-09-01,410149,-0.8876414047138057
2020-09-02,409615,-0.981478662089393
2020-09-03,390343,-0.961809753049356
2020-09-04,374395,-0.9979090666287268
2020-09-05,237990,-1.1425614934267381
2020-09-06,218834,-1.342361693259678
2020-09-07,343731,-1.1315742720710804
2020-09-08,362504,-1.0287331399973085
2020-09-09,387924,-0.99842453540592546
2020-09-10,379049,-1.028476487004145
2020-09-11,386740,-1.0639410536879934
2020-09-12,255070,-1.2137522313852864
2020-09-13,223383,-1.2786997870256895
2020-09-14,332202,-0.96712532731621914
2020-09-15,394647,-0.927546521231802
2020-09-16,399692,-0.93242247181844884
2020-09-17,385018,-0.89004450292652371
2020-09-18,371864,-0.95989779847230694
2020-09-19,250304,-1.0393811529738346
2020-09-20,218033,-1.0210767742767575
2020-09-21,365897,-0.79589382033286016
2020-09-22,382879,-0.92484584923804891
2020-09-23,409856,-0.85425072111895006
2020-09-24,368756,-0.93621347980316716
2020-09-25,326042,-1.006085021870244
2020-09-26,189808,-1.2239569456542883
2020-09-27,210024,-1.1502193657510977
2020-09-28,302392,-0.98638151554153786
2020-09-29,327140,-1.0128788021099218
2020-09-30,323674,-1.034614108584905
2020-10-01,353175,-0.93712427540303622
2020-10-02,326208,-1.0927688343540738
2020-10-03,178512,-1.1403958152151215
2020-10-04,175557,-1.1129798756959417
2020-10-05,263482,-0.88942140116667356
2020-10-06,286079,-1.0170920632317306
2020-10-07,278014,-0.99417580517244508
2020-10-08,295313,-0.980674489186591
2020-10-09,151134,-1.0987613291922849
2020-10-10,259689,-1.042579118689162
2020-10-11,216743,-1.095864092697709
2020-10-12,253765,-0.9607753964911222
2020-10-13,301776,-1.0331313109933626
2020-10-14,275159,-0.95432872346164288
2020-10-15,253690,-0.99120699150606684
2020-10-16,110274,-1.0195350342308622
2020-10-17,178473,-1.2557996211377978
2020-10-18,177342,-1.2946415786848238
2020-10-19,229184,-0.97138494888458959
2020-10-20,255434,-0.94833752191677911
2020-10-21,252223,-0.97780147415102237
2020-10-22,219887,-0.96984108587758744
2020-10-23,119731,-1.1048696170495504
2020-10-24,98835,-1.2202108459898555
2020-10-25,137374,-1.2754745154894838
2020-10-26,215021,-1.014908356991598
2020-10-27,222706,-1.0711005325293872
2020-10-28,243760,-1.0526509844767526
2020-10-29,185886,-1.1833028268274037
2020-10-30,103119,-1.0694770757955465
2020-10-31,58505,-1.1810830709863354
2020-11-01,105018,-1.3430745530498862
2020-11-02,201422,-1.0585720583700995
2020-11-03,153077,-1.234275730645376
2020-11-04,191364,-0.75801840870167747
2020-11-05,153039,-0.89391431415429212
2020-11-06,72008,-1.0508085571490264
2020-11-07,34453,-0.98651952847144475
2020-11-08,60978,-0.5933349708017055
2020-11-09,178973,-0.757003106808728
2020-11-10,144254,-0.77872869926912824
2020-11-11,149557,-0.787385565926253
2020-11-12,123631,-0.79999244292095584
2020-11-13,37580,-0.976584166341395
2020-11-14,14380,-1.0259788620052144
2020-11-15,39401,-0.95788582571268377
2020-11-16,151429,-0.86764898757272224
2020-11-17,121385,-0.79922780052252829
2020-11-18,398435,-0.83154536782605082
2020-11-19,425359,-0.86769749329384183
2020-11-20,404007,-0.78074247769393113
2020-11-21,250039,-0.99606612378386439
2020-11-22,220124,-1.0664408516243717
2020-11-23,385599,-0.685114240994109
2020-11-24,406287,-0.634440159817011
2020-11-25,394944,-0.79217980490416029
2020-11-26,359944,-0.80916267708826106
2020-11-27,329243,-0.80255542441117611
2020-11-28,221026,-1.0368585047360377
2020-11-29,224614,-1.0977954631634417
2020-11-30,381846,-0.82261584616469852
2020-12-01,403007,-0.75518520123336
2020-12-02,405857,-0.68418950000997059
2020-12-03,414640,-0.76343682254020662
2020-12-04,392744,-0.74679572589343057
2020-12-05,248108,-0.87827275919991954
2020-12-06,233902,-0.91277468497966618
2020-12-07,358213,-0.69692973580232465
2020-12-08,377103,-0.61252425918369924
2020-12-09,387536,-0.66910456778822913
2020-12-10,404387,-0.65754790267004548
2020-12-11,362894,-0.61371828289189423
2020-12-12,253826,-0.80825132637943709
2020-12-13,211533,-0.92551741462962411
2020-12-14,344603,-0.72470873446382
2020-12-15,400031,-0.66418324623755121
2020-12-16,377098,-0.68736621553531363
2020-12-17,389760,-0.6125028064292084
2020-12-18,373237,-0.60716891938044648
2020-12-19,229882,-0.82760434619408074
2020-12-20,209657,-0.94353442870725068
2020-12-21,356020,-0.75629654200407492
2020-12-22,352836,-0.69973664380795
2020-12-23,361872,-0.72276611340620633
2020-12-24,303186,-0.53522478791743144
2020-12-25,225592,-0.65037822165651582
2020-12-26,197004,-0.98664439947216909
2020-12-27,203686,-0.99318368448410743
2020-12-28,322319,-0.89243514720124451
2020-12-29,326936,-0.88111702727340824
2020-12-30,342596,-0.81456758595101453
2020-12-31,296788,-0.68839352446786584
2021-01-01,214833,-0.75073734494053534
2021-01-02,198996,-1.0914438846590557
2021-01-03,210303,-1.2191199593602515
2021-01-04,320880,-0.98389334783725291
2021-01-05,359129,-0.89081548497311458
2021-01-06,364043,-0.93374138968852394
2021-01-07,368189,-1.3504830359979239
2021-01-08,345704,-1.2032673124516222
2021-01-09,233569,-1.4129519116561124
2021-01-10,216961,-1.3794103242984368
2021-01-11,350500,-1.0742640915619766
2021-01-12,385575,-1.0436915875177308
2021-01-13,400920,-1.1228457285885043
2021-01-14,387920,-1.0787988285874868
2021-01-15,378795,-1.0197282683267002
2021-01-16,230039,-1.0876316125758474
2021-01-17,214337,-1.2200351315558051
2021-01-18,336025,-1.022226933583525
2021-01-19,385210,-0.92075660281007787
2021-01-20,377935,-0.71163407875531326
2021-01-21,386327,-0.74813541179605236
2021-01-22,383264,-0.97207292310832116
2021-01-23,238332,-1.1982429627231501
2021-01-24,213908,-1.1814352707744837
2021-01-25,361632,-0.98603095588968348
2021-01-26,393864,-1.002429943427015
